date,host,ip,icmp,ttl,rtt,trans_pack,recv_pack,pack_loss,min/avg/max/mdev
2023-06-06 14:26:07,2023-06-06 14:26:07,2023-06-06 14:26:07,88.751ms,0.87Mbit/s,0.33Mbit/s
2023-06-06 14:27:03,2023-06-06 14:27:03,2023-06-06 14:27:03,75.241ms,0.43Mbit/s,0.67Mbit/s
2023-06-06 14:28:00,2023-06-06 14:28:00,2023-06-06 14:28:00,108.71100000000001ms,0.44Mbit/s,0.33Mbit/s
2023-06-06 14:28:55,2023-06-06 14:28:55,2023-06-06 14:28:55,80.956ms,0.44Mbit/s,0.50Mbit/s
2023-06-06 14:30:00,2023-06-06 14:30:00,2023-06-06 14:30:00,105.447ms,0.44Mbit/s,0.28Mbit/s
