date,host,ip,icmp,ttl,rtt,trans_pack,recv_pack,pack_loss,min/avg/max/mdev
2023-07-13 14:21:29,2023-07-13 14:21:29,2023-07-13 14:21:29,79.581ms,0.44Mbit/s,0.17Mbit/s
2023-07-13 14:22:54,2023-07-13 14:22:54,2023-07-13 14:22:54,117.576ms,1.09Mbit/s,0.00Mbit/s
2023-07-13 14:24:30,2023-07-13 14:24:30,2023-07-13 14:24:30,67.349ms,0.87Mbit/s,0.14Mbit/s
2023-07-13 14:25:50,2023-07-13 14:25:50,2023-07-13 14:25:50,98.702ms,1.09Mbit/s,0.17Mbit/s
2023-07-13 14:27:29,2023-07-13 14:27:29,2023-07-13 14:27:29,146.4ms,0.43Mbit/s,0.00Mbit/s
2023-07-13 14:29:05,2023-07-13 14:29:05,2023-07-13 14:29:05,97.365ms,0.87Mbit/s,0.00Mbit/s
2023-07-13 14:30:43,2023-07-13 14:30:43,2023-07-13 14:30:43,82.681ms,0.51Mbit/s,0.00Mbit/s
