date,host,ip,icmp,ttl,rtt,trans_pack,recv_pack,pack_loss,min/avg/max/mdev
2023-06-06 11:11:07,2023-06-06 11:11:07,2023-06-06 11:11:07,130.225.57.224,(130.225.57.224),10.0,ttl=58,time=0.773,ms,packets,"received,",packet,ms
2023-06-06 11:11:17,2023-06-06 11:11:17,2023-06-06 11:11:17,130.225.57.224,(130.225.57.224),10.0,ttl=58,time=1.07,ms,packets,"received,",packet,ms
2023-06-06 11:11:27,2023-06-06 11:11:27,2023-06-06 11:11:27,130.225.57.224,(130.225.57.224),10.0,ttl=58,time=1.02,ms,packets,"received,",packet,ms
2023-06-06 11:11:37,2023-06-06 11:11:37,2023-06-06 11:11:37,130.225.57.224,(130.225.57.224),10.0,ttl=58,time=0.995,ms,packets,"received,",packet,ms
2023-06-06 11:11:47,2023-06-06 11:11:47,2023-06-06 11:11:47,130.225.57.224,(130.225.57.224),10.0,ttl=58,time=0.968,ms,packets,"received,",packet,ms
2023-06-06 11:11:58,2023-06-06 11:11:58,2023-06-06 11:11:58,130.225.57.224,(130.225.57.224),10.0,ttl=58,time=0.861,ms,packets,"received,",packet,ms
2023-06-06 11:12:08,2023-06-06 11:12:08,2023-06-06 11:12:08,130.225.57.224,(130.225.57.224),10.0,ttl=58,time=0.975,ms,packets,"received,",packet,ms
2023-06-06 11:12:18,2023-06-06 11:12:18,2023-06-06 11:12:18,130.225.57.224,(130.225.57.224),10.0,ttl=58,time=0.869,ms,packets,"received,",packet,ms
2023-06-06 11:12:28,2023-06-06 11:12:28,2023-06-06 11:12:28,130.225.57.224,(130.225.57.224),10.0,ttl=58,time=1.36,ms,packets,"received,",packet,ms
2023-06-06 11:12:38,2023-06-06 11:12:38,2023-06-06 11:12:38,130.225.57.224,(130.225.57.224),10.0,ttl=58,time=1.14,ms,packets,"received,",packet,ms
2023-06-06 11:12:48,2023-06-06 11:12:48,2023-06-06 11:12:48,130.225.57.224,(130.225.57.224),10.0,ttl=58,time=1.24,ms,packets,"received,",packet,ms
2023-06-06 11:12:58,2023-06-06 11:12:58,2023-06-06 11:12:58,130.225.57.224,(130.225.57.224),10.0,ttl=58,time=1.09,ms,packets,"received,",packet,ms
2023-06-06 11:13:08,2023-06-06 11:13:08,2023-06-06 11:13:08,130.225.57.224,(130.225.57.224),10.0,ttl=58,time=0.886,ms,packets,"received,",packet,ms
2023-06-06 11:13:18,2023-06-06 11:13:18,2023-06-06 11:13:18,130.225.57.224,(130.225.57.224),10.0,ttl=58,time=0.919,ms,packets,"received,",packet,ms
