date,host,ip,icmp,ttl,rtt,trans_pack,recv_pack,pack_loss,min/avg/max/mdev
2023-06-06 13:25:19,2023-06-06 13:25:19,2023-06-06 13:25:19,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=122,ms,packets,"received,",packet,ms
2023-06-06 13:25:34,2023-06-06 13:25:34,2023-06-06 13:25:34,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=89.2,ms,packets,"received,",packet,ms
2023-06-06 13:25:49,2023-06-06 13:25:49,2023-06-06 13:25:49,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=91.2,ms,packets,"received,",packet,ms
2023-06-06 13:26:04,2023-06-06 13:26:04,2023-06-06 13:26:04,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=104,ms,packets,"received,",packet,ms
2023-06-06 13:26:19,2023-06-06 13:26:19,2023-06-06 13:26:19,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=89.3,ms,packets,"received,",packet,ms
2023-06-06 13:26:34,2023-06-06 13:26:34,2023-06-06 13:26:34,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=148,ms,packets,"received,",packet,ms
2023-06-06 13:26:49,2023-06-06 13:26:49,2023-06-06 13:26:49,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=100,ms,packets,"received,",packet,ms
2023-06-06 13:27:05,2023-06-06 13:27:05,2023-06-06 13:27:05,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=83.9,ms,packets,"received,",packet,ms
2023-06-06 13:27:20,2023-06-06 13:27:20,2023-06-06 13:27:20,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=132,ms,packets,"received,",packet,ms
2023-06-06 13:27:35,2023-06-06 13:27:35,2023-06-06 13:27:35,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=88.2,ms,packets,"received,",packet,ms
2023-06-06 13:27:50,2023-06-06 13:27:50,2023-06-06 13:27:50,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=84.2,ms,packets,"received,",packet,ms
2023-06-06 13:28:05,2023-06-06 13:28:05,2023-06-06 13:28:05,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=93.0,ms,packets,"received,",packet,ms
2023-06-06 13:28:20,2023-06-06 13:28:20,2023-06-06 13:28:20,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=88.1,ms,packets,"received,",packet,ms
2023-06-06 13:28:35,2023-06-06 13:28:35,2023-06-06 13:28:35,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=98.2,ms,packets,"received,",packet,ms
2023-06-06 13:28:51,2023-06-06 13:28:51,2023-06-06 13:28:51,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=128,ms,packets,"received,",packet,ms
2023-06-06 13:29:06,2023-06-06 13:29:06,2023-06-06 13:29:06,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=97.2,ms,packets,"received,",packet,ms
2023-06-06 13:29:21,2023-06-06 13:29:21,2023-06-06 13:29:21,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=121,ms,packets,"received,",packet,ms
2023-06-06 13:29:36,2023-06-06 13:29:36,2023-06-06 13:29:36,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=89.5,ms,packets,"received,",packet,ms
2023-06-06 13:29:51,2023-06-06 13:29:51,2023-06-06 13:29:51,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=99.0,ms,packets,"received,",packet,ms
2023-06-06 13:30:06,2023-06-06 13:30:06,2023-06-06 13:30:06,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=103,ms,packets,"received,",packet,ms
2023-06-06 13:30:21,2023-06-06 13:30:21,2023-06-06 13:30:21,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=79.5,ms,packets,"received,",packet,ms
