date,host,ip,icmp,ttl,rtt,trans_pack,recv_pack,pack_loss,min/avg/max/mdev
2023-06-06 12:44:00,2023-06-06 12:44:00,2023-06-06 12:44:00,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=84.4,ms,packets,"received,",packet,ms
2023-06-06 12:44:16,2023-06-06 12:44:16,2023-06-06 12:44:16,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=89.1,ms,packets,"received,",packet,ms
2023-06-06 12:44:31,2023-06-06 12:44:31,2023-06-06 12:44:31,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=93.3,ms,packets,"received,",packet,ms
2023-06-06 12:44:46,2023-06-06 12:44:46,2023-06-06 12:44:46,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=161,ms,packets,"received,",packet,ms
2023-06-06 12:45:01,2023-06-06 12:45:01,2023-06-06 12:45:01,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=130,ms,packets,"received,",packet,ms
2023-06-06 12:45:16,2023-06-06 12:45:16,2023-06-06 12:45:16,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=96.9,ms,packets,"received,",packet,ms
2023-06-06 12:45:31,2023-06-06 12:45:31,2023-06-06 12:45:31,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=81.1,ms,packets,"received,",packet,ms
2023-06-06 12:45:46,2023-06-06 12:45:46,2023-06-06 12:45:46,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=94.6,ms,packets,"received,",packet,ms
2023-06-06 12:46:02,2023-06-06 12:46:02,2023-06-06 12:46:02,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=83.6,ms,packets,"received,",packet,ms
2023-06-06 12:46:17,2023-06-06 12:46:17,2023-06-06 12:46:17,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=107,ms,packets,"received,",packet,ms
2023-06-06 12:46:32,2023-06-06 12:46:32,2023-06-06 12:46:32,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=108,ms,packets,"received,",packet,ms
2023-06-06 12:46:47,2023-06-06 12:46:47,2023-06-06 12:46:47,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=92.8,ms,packets,"received,",packet,ms
2023-06-06 12:47:02,2023-06-06 12:47:02,2023-06-06 12:47:02,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=95.9,ms,packets,"received,",packet,ms
2023-06-06 12:47:17,2023-06-06 12:47:17,2023-06-06 12:47:17,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=89.4,ms,packets,"received,",packet,ms
2023-06-06 12:47:32,2023-06-06 12:47:32,2023-06-06 12:47:32,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=95.6,ms,packets,"received,",packet,ms
2023-06-06 12:47:47,2023-06-06 12:47:47,2023-06-06 12:47:47,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=94.3,ms,packets,"received,",packet,ms
2023-06-06 12:48:03,2023-06-06 12:48:03,2023-06-06 12:48:03,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=104,ms,packets,"received,",packet,ms
2023-06-06 12:48:18,2023-06-06 12:48:18,2023-06-06 12:48:18,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=108,ms,packets,"received,",packet,ms
2023-06-06 12:48:33,2023-06-06 12:48:33,2023-06-06 12:48:33,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=91.3,ms,packets,"received,",packet,ms
2023-06-06 12:48:48,2023-06-06 12:48:48,2023-06-06 12:48:48,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=113,ms,packets,"received,",packet,ms
2023-06-06 12:49:03,2023-06-06 12:49:03,2023-06-06 12:49:03,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=98.7,ms,packets,"received,",packet,ms
2023-06-06 12:49:18,2023-06-06 12:49:18,2023-06-06 12:49:18,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=116,ms,packets,"received,",packet,ms
2023-06-06 12:49:33,2023-06-06 12:49:33,2023-06-06 12:49:33,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=87.8,ms,packets,"received,",packet,ms
2023-06-06 12:49:49,2023-06-06 12:49:49,2023-06-06 12:49:49,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=112,ms,packets,"received,",packet,ms
2023-06-06 12:50:04,2023-06-06 12:50:04,2023-06-06 12:50:04,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=92.8,ms,packets,"received,",packet,ms
2023-06-06 12:50:19,2023-06-06 12:50:19,2023-06-06 12:50:19,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=116,ms,packets,"received,",packet,ms
2023-06-06 12:50:34,2023-06-06 12:50:34,2023-06-06 12:50:34,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=81.0,ms,packets,"received,",packet,ms
2023-06-06 12:50:49,2023-06-06 12:50:49,2023-06-06 12:50:49,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=96.6,ms,packets,"received,",packet,ms
2023-06-06 12:51:04,2023-06-06 12:51:04,2023-06-06 12:51:04,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=101,ms,packets,"received,",packet,ms
2023-06-06 12:51:19,2023-06-06 12:51:19,2023-06-06 12:51:19,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=83.3,ms,packets,"received,",packet,ms
2023-06-06 12:51:34,2023-06-06 12:51:34,2023-06-06 12:51:34,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=101,ms,packets,"received,",packet,ms
2023-06-06 12:51:50,2023-06-06 12:51:50,2023-06-06 12:51:50,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=94.7,ms,packets,"received,",packet,ms
2023-06-06 12:52:05,2023-06-06 12:52:05,2023-06-06 12:52:05,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=83.0,ms,packets,"received,",packet,ms
2023-06-06 12:52:20,2023-06-06 12:52:20,2023-06-06 12:52:20,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=116,ms,packets,"received,",packet,ms
2023-06-06 12:52:35,2023-06-06 12:52:35,2023-06-06 12:52:35,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=86.0,ms,packets,"received,",packet,ms
2023-06-06 12:52:50,2023-06-06 12:52:50,2023-06-06 12:52:50,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=94.3,ms,packets,"received,",packet,ms
2023-06-06 12:53:05,2023-06-06 12:53:05,2023-06-06 12:53:05,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=103,ms,packets,"received,",packet,ms
2023-06-06 12:53:20,2023-06-06 12:53:20,2023-06-06 12:53:20,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=87.0,ms,packets,"received,",packet,ms
2023-06-06 12:53:35,2023-06-06 12:53:35,2023-06-06 12:53:35,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=118,ms,packets,"received,",packet,ms
2023-06-06 12:53:51,2023-06-06 12:53:51,2023-06-06 12:53:51,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=98.1,ms,packets,"received,",packet,ms
2023-06-06 12:54:06,2023-06-06 12:54:06,2023-06-06 12:54:06,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=115,ms,packets,"received,",packet,ms
2023-06-06 12:54:21,2023-06-06 12:54:21,2023-06-06 12:54:21,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=95.8,ms,packets,"received,",packet,ms
2023-06-06 12:54:36,2023-06-06 12:54:36,2023-06-06 12:54:36,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=79.2,ms,packets,"received,",packet,ms
2023-06-06 12:54:51,2023-06-06 12:54:51,2023-06-06 12:54:51,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=84.8,ms,packets,"received,",packet,ms
2023-06-06 12:55:06,2023-06-06 12:55:06,2023-06-06 12:55:06,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=107,ms,packets,"received,",packet,ms
2023-06-06 12:55:21,2023-06-06 12:55:21,2023-06-06 12:55:21,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=94.5,ms,packets,"received,",packet,ms
2023-06-06 12:55:36,2023-06-06 12:55:36,2023-06-06 12:55:36,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=75.1,ms,packets,"received,",packet,ms
2023-06-06 12:55:52,2023-06-06 12:55:52,2023-06-06 12:55:52,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=94.8,ms,packets,"received,",packet,ms
2023-06-06 12:56:07,2023-06-06 12:56:07,2023-06-06 12:56:07,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=86.2,ms,packets,"received,",packet,ms
2023-06-06 12:56:22,2023-06-06 12:56:22,2023-06-06 12:56:22,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=96.5,ms,packets,"received,",packet,ms
2023-06-06 12:56:37,2023-06-06 12:56:37,2023-06-06 12:56:37,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=83.3,ms,packets,"received,",packet,ms
2023-06-06 12:56:52,2023-06-06 12:56:52,2023-06-06 12:56:52,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=96.5,ms,packets,"received,",packet,ms
2023-06-06 12:57:07,2023-06-06 12:57:07,2023-06-06 12:57:07,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=93.8,ms,packets,"received,",packet,ms
2023-06-06 12:57:22,2023-06-06 12:57:22,2023-06-06 12:57:22,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=88.9,ms,packets,"received,",packet,ms
2023-06-06 12:57:38,2023-06-06 12:57:38,2023-06-06 12:57:38,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=124,ms,packets,"received,",packet,ms
2023-06-06 12:57:53,2023-06-06 12:57:53,2023-06-06 12:57:53,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=90.0,ms,packets,"received,",packet,ms
2023-06-06 12:58:08,2023-06-06 12:58:08,2023-06-06 12:58:08,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=91.6,ms,packets,"received,",packet,ms
2023-06-06 12:58:23,2023-06-06 12:58:23,2023-06-06 12:58:23,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=84.2,ms,packets,"received,",packet,ms
2023-06-06 12:58:38,2023-06-06 12:58:38,2023-06-06 12:58:38,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=87.1,ms,packets,"received,",packet,ms
2023-06-06 12:58:53,2023-06-06 12:58:53,2023-06-06 12:58:53,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=98.8,ms,packets,"received,",packet,ms
2023-06-06 12:59:08,2023-06-06 12:59:08,2023-06-06 12:59:08,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=112,ms,packets,"received,",packet,ms
2023-06-06 12:59:23,2023-06-06 12:59:23,2023-06-06 12:59:23,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=98.2,ms,packets,"received,",packet,ms
2023-06-06 12:59:38,2023-06-06 12:59:38,2023-06-06 12:59:38,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=86.2,ms,packets,"received,",packet,ms
2023-06-06 12:59:54,2023-06-06 12:59:54,2023-06-06 12:59:54,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=111,ms,packets,"received,",packet,ms
2023-06-06 13:00:09,2023-06-06 13:00:09,2023-06-06 13:00:09,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=106,ms,packets,"received,",packet,ms
2023-06-06 13:00:24,2023-06-06 13:00:24,2023-06-06 13:00:24,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=97.8,ms,packets,"received,",packet,ms
2023-06-06 13:00:39,2023-06-06 13:00:39,2023-06-06 13:00:39,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=119,ms,packets,"received,",packet,ms
2023-06-06 13:00:54,2023-06-06 13:00:54,2023-06-06 13:00:54,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=94.2,ms,packets,"received,",packet,ms
2023-06-06 13:01:09,2023-06-06 13:01:09,2023-06-06 13:01:09,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=133,ms,packets,"received,",packet,ms
2023-06-06 13:01:24,2023-06-06 13:01:24,2023-06-06 13:01:24,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=90.3,ms,packets,"received,",packet,ms
2023-06-06 13:01:40,2023-06-06 13:01:40,2023-06-06 13:01:40,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=115,ms,packets,"received,",packet,ms
2023-06-06 13:01:55,2023-06-06 13:01:55,2023-06-06 13:01:55,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=94.0,ms,packets,"received,",packet,ms
2023-06-06 13:02:10,2023-06-06 13:02:10,2023-06-06 13:02:10,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=90.3,ms,packets,"received,",packet,ms
2023-06-06 13:02:25,2023-06-06 13:02:25,2023-06-06 13:02:25,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=96.8,ms,packets,"received,",packet,ms
2023-06-06 13:02:40,2023-06-06 13:02:40,2023-06-06 13:02:40,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=121,ms,packets,"received,",packet,ms
2023-06-06 13:02:55,2023-06-06 13:02:55,2023-06-06 13:02:55,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=76.3,ms,packets,"received,",packet,ms
2023-06-06 13:03:10,2023-06-06 13:03:10,2023-06-06 13:03:10,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=98.3,ms,packets,"received,",packet,ms
2023-06-06 13:03:25,2023-06-06 13:03:25,2023-06-06 13:03:25,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=92.3,ms,packets,"received,",packet,ms
2023-06-06 13:03:41,2023-06-06 13:03:41,2023-06-06 13:03:41,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=88.7,ms,packets,"received,",packet,ms
2023-06-06 13:03:56,2023-06-06 13:03:56,2023-06-06 13:03:56,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=84.4,ms,packets,"received,",packet,ms
2023-06-06 13:04:11,2023-06-06 13:04:11,2023-06-06 13:04:11,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=76.0,ms,packets,"received,",packet,ms
2023-06-06 13:04:26,2023-06-06 13:04:26,2023-06-06 13:04:26,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=105,ms,packets,"received,",packet,ms
2023-06-06 13:04:41,2023-06-06 13:04:41,2023-06-06 13:04:41,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=91.2,ms,packets,"received,",packet,ms
2023-06-06 13:04:56,2023-06-06 13:04:56,2023-06-06 13:04:56,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=82.2,ms,packets,"received,",packet,ms
2023-06-06 13:05:11,2023-06-06 13:05:11,2023-06-06 13:05:11,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=134,ms,packets,"received,",packet,ms
2023-06-06 13:05:26,2023-06-06 13:05:26,2023-06-06 13:05:26,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=83.4,ms,packets,"received,",packet,ms
2023-06-06 13:05:42,2023-06-06 13:05:42,2023-06-06 13:05:42,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=129,ms,packets,"received,",packet,ms
2023-06-06 13:05:57,2023-06-06 13:05:57,2023-06-06 13:05:57,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=120,ms,packets,"received,",packet,ms
2023-06-06 13:06:12,2023-06-06 13:06:12,2023-06-06 13:06:12,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=208,ms,packets,"received,",packet,ms
2023-06-06 13:06:27,2023-06-06 13:06:27,2023-06-06 13:06:27,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=100,ms,packets,"received,",packet,ms
2023-06-06 13:06:42,2023-06-06 13:06:42,2023-06-06 13:06:42,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=109,ms,packets,"received,",packet,ms
2023-06-06 13:06:57,2023-06-06 13:06:57,2023-06-06 13:06:57,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=78.7,ms,packets,"received,",packet,ms
2023-06-06 13:07:13,2023-06-06 13:07:13,2023-06-06 13:07:13,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=198,ms,packets,"received,",packet,ms
2023-06-06 13:07:28,2023-06-06 13:07:28,2023-06-06 13:07:28,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=97.9,ms,packets,"received,",packet,ms
2023-06-06 13:07:43,2023-06-06 13:07:43,2023-06-06 13:07:43,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=90.4,ms,packets,"received,",packet,ms
2023-06-06 13:07:58,2023-06-06 13:07:58,2023-06-06 13:07:58,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=117,ms,packets,"received,",packet,ms
2023-06-06 13:08:13,2023-06-06 13:08:13,2023-06-06 13:08:13,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=240,ms,packets,"received,",packet,ms
2023-06-06 13:08:28,2023-06-06 13:08:28,2023-06-06 13:08:28,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=87.0,ms,packets,"received,",packet,ms
2023-06-06 13:08:44,2023-06-06 13:08:44,2023-06-06 13:08:44,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=85.2,ms,packets,"received,",packet,ms
2023-06-06 13:08:59,2023-06-06 13:08:59,2023-06-06 13:08:59,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=92.4,ms,packets,"received,",packet,ms
2023-06-06 13:09:14,2023-06-06 13:09:14,2023-06-06 13:09:14,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=285,ms,packets,"received,",packet,ms
2023-06-06 13:09:29,2023-06-06 13:09:29,2023-06-06 13:09:29,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=102,ms,packets,"received,",packet,ms
2023-06-06 13:09:44,2023-06-06 13:09:44,2023-06-06 13:09:44,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=83.3,ms,packets,"received,",packet,ms
2023-06-06 13:09:59,2023-06-06 13:09:59,2023-06-06 13:09:59,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=90.5,ms,packets,"received,",packet,ms
2023-06-06 13:10:15,2023-06-06 13:10:15,2023-06-06 13:10:15,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=260,ms,packets,"received,",packet,ms
2023-06-06 13:10:30,2023-06-06 13:10:30,2023-06-06 13:10:30,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=98.1,ms,packets,"received,",packet,ms
2023-06-06 13:10:45,2023-06-06 13:10:45,2023-06-06 13:10:45,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=111,ms,packets,"received,",packet,ms
2023-06-06 13:11:00,2023-06-06 13:11:00,2023-06-06 13:11:00,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=91.9,ms,packets,"received,",packet,ms
2023-06-06 13:11:15,2023-06-06 13:11:15,2023-06-06 13:11:15,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=86.7,ms,packets,"received,",packet,ms
2023-06-06 13:11:30,2023-06-06 13:11:30,2023-06-06 13:11:30,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=109,ms,packets,"received,",packet,ms
2023-06-06 13:11:45,2023-06-06 13:11:45,2023-06-06 13:11:45,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=100,ms,packets,"received,",packet,ms
2023-06-06 13:12:01,2023-06-06 13:12:01,2023-06-06 13:12:01,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=138,ms,packets,"received,",packet,ms
2023-06-06 13:12:16,2023-06-06 13:12:16,2023-06-06 13:12:16,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=93.7,ms,packets,"received,",packet,ms
2023-06-06 13:12:31,2023-06-06 13:12:31,2023-06-06 13:12:31,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=82.5,ms,packets,"received,",packet,ms
2023-06-06 13:12:46,2023-06-06 13:12:46,2023-06-06 13:12:46,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=91.5,ms,packets,"received,",packet,ms
2023-06-06 13:13:01,2023-06-06 13:13:01,2023-06-06 13:13:01,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=87.6,ms,packets,"received,",packet,ms
2023-06-06 13:13:16,2023-06-06 13:13:16,2023-06-06 13:13:16,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=85.2,ms,packets,"received,",packet,ms
2023-06-06 13:13:31,2023-06-06 13:13:31,2023-06-06 13:13:31,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=91.4,ms,packets,"received,",packet,ms
2023-06-06 13:13:47,2023-06-06 13:13:47,2023-06-06 13:13:47,130.225.57.224,(130.225.57.224),15.0,ttl=47,time=116,ms,packets,"received,",packet,ms
